avg_log2FC	pct.1	pct.2	Gene
-0.107027125504608	0.432	0.391	GALM
-0.0137586489802272	0.27	0.236	SRSF7
-0.0203631229697314	0.35	0.308	GEMIN6
-0.101945937312869	0.258	0.266	DHX57
-0.00109294466493368	0.186	0.154	MORN2
-0.0758468955782051	0.144	0.164	ARHGEF33
-0.0401863348998134	0.447	0.398	SOS1
-0.0719900041054528	0.098	0.125	CDKL4
-0.079073455036488	0.42	0.39	MAP4K3
-0.0436556794132013	0.087	0.1	TMEM178A
-0.0235226718836534	0.149	0.137	THUMPD2
-0.0348845507893282	0.067	0.078	C2orf91
0.157264403976209	0.321	0.172	PKDCC
0.0395632975887656	0.52	0.428	EML4
0.0125899686889148	0.418	0.344	COX7A2L
-0.0231013425841828	0.158	0.143	KCNG3
-0.112914312483915	0.449	0.428	MTA3
-0.015993125155629	0.028	0.034	OXER1
0.136789661289562	0.332	0.197	HAAO
0.0196532437557859	0.469	0.393	ZFP36L2
-0.17389068224139	0.729	0.677	THADA
0.292313809625321	0.477	0.252	PLEKHH2
0.0305004300736613	0.054	0.024	C1GALT1C1L
0.0760904973789568	0.211	0.13	DYNC2LI1
0.00241530424306123	0.087	0.071	ABCG5
-0.000447463460317959	0.109	0.088	ABCG8
-0.00588780245033638	0.297	0.252	LRPPRC
-0.0190774760312421	0.571	0.506	PPM1B
0.422539624558486	0.519	0.211	SLC3A1
0.0482006075827529	0.357	0.274	PREPL
-0.0829534994361094	0.475	0.436	CAMKMT
-0.0172563034373346	0.032	0.038	SIX3
0.240345720698519	0.255	0.083	SIX2
-0.0630154462787843	0.387	0.355	SRBD1
0.22052632908584	0.693	0.506	EPAS1
-0.164131753627796	0.169	0.229	TMEM247
-0.121143856260065	0.47	0.45	ATP6V1E2
-0.0856697881818462	0.429	0.404	RHOQ
-0.0290377005235296	0.25	0.228	PIGF
-0.00559073013159511	0.231	0.197	CRIPT
0.0208822012887726	0.403	0.332	SOCS5
0.0402838943964786	0.476	0.391	MCFD2
0.0662781826421406	0.825	0.716	TTC7A
-0.303973155388443	0.346	0.415	C2orf61
-0.194196452461323	0.478	0.485	RP11-761B3.1
0.00178960325967215	0.306	0.256	CALM2
0.0461728196900206	0.285	0.194	EPCAM
-0.0747509147177134	0.367	0.337	MSH2
-0.0464593194943773	0.191	0.178	KCNK12
0.0455457321017317	0.475	0.382	MSH6
-0.0692404640209673	0.473	0.442	FBXO11
-0.170603152321187	0.411	0.428	FOXN2
0.111707094593725	0.464	0.344	PPP1R21
0.181389359379376	0.354	0.202	STON1
0.151340400505188	0.465	0.314	STON1-GTF2A1L
0.00891277326913928	0.146	0.112	GTF2A1L
0.00877673820309294	0.164	0.128	RP11-310N16.1
0.012789748479657	0.128	0.096	LHCGR
-0.0212363122336557	0.23	0.195	FSHR
-0.0546960966458074	0.383	0.351	ASB3
-0.0710944487515042	0.371	0.35	GPR75-ASB3
-0.024350649541907	0.095	0.097	CHAC2
-0.0219199194313785	0.166	0.154	ERLEC1
-0.0106156834205213	0.039	0.039	GPR75
-0.12369560819195	0.293	0.31	PSME4
-0.166181607638289	0.533	0.524	ACYP2
-0.00115371910707128	0.013	0.011	TSPYL6
0.0883293588791552	0.273	0.171	C2orf73
0.202409956152745	0.782	0.615	SPTBN1
-0.0600432931324478	0.561	0.506	EML6
0.0179520411861247	0.622	0.534	RTN4
-0.0424763305314437	0.326	0.298	CLHC1
0.0196077365025031	0.228	0.18	RPS27A
0.0247350866699278	0.207	0.159	MTIF2
-0.0453761838166076	0.303	0.277	CCDC88A
0.0115002311952783	0.256	0.209	CFAP36
0.101925606334748	0.477	0.358	PPP4R3B
-0.0106332712132449	0.182	0.158	PNPT1
0.125982342128911	0.272	0.163	EFEMP1
0.102010359041153	0.372	0.244	CCDC85A
-0.148328738637818	0.377	0.385	VRK2
0.0252560089650399	0.207	0.154	FANCL
0.120032940964152	0.491	0.339	BCL11A
-0.122229388035372	0.192	0.23	PAPOLG
-0.162274180353879	0.29	0.327	REL
-0.189505801268244	0.264	0.321	PUS10
-0.0161117295560846	0.205	0.185	PEX13
-0.0365170050328991	0.247	0.228	KIAA1841
0.0172521250726831	0.217	0.171	C2orf74
0.00186494005861931	0.333	0.283	AHSA2
-0.0882759621388328	0.56	0.522	USP34
0.00631169994362357	0.498	0.427	XPO1
0.0460671362082717	0.298	0.226	FAM161A
0.00702240517822059	0.208	0.17	CCT4
0.0413913744691353	0.553	0.457	COMMD1
0.00112086520768549	0.009	0.007	AC107081.1
-0.0495101921168999	0.363	0.333	B3GNT2
0.110399020972237	0.27	0.16	TMEM17
0.203351028829591	0.629	0.459	EHBP1
-0.0121391369410416	0.096	0.084	OTX1
0.0344670062700354	0.325	0.252	MDH1
-0.000921552771869845	0.005	0.005	AC016734.1
0.00588611769222713	0.417	0.353	UGP2
-0.00894488568578733	0.294	0.253	VPS54
0.0589814328836212	0.42	0.331	PELI1
0.137021218314797	0.256	0.132	LGALSL
0.0901026963779661	0.435	0.331	AFTPH
0.0785551673843428	0.193	0.113	AC008074.1
0.100232140312434	0.759	0.653	SERTAD2
-0.0840367824311254	0.299	0.297	SLC1A4
-0.147296498241614	0.38	0.39	CEP68
-0.0598994283939851	0.483	0.447	RAB1A
-0.0720351569496211	0.278	0.274	ACTR2
-0.0340237501119393	0.505	0.434	SPRED2
0.196488441687697	0.469	0.272	MEIS1
0.0142546320883803	0.157	0.122	ETAA1
-0.00986109531323184	0.162	0.14	C1D
-0.0165921242581475	0.214	0.19	WDR92
-0.0840739446023661	0.514	0.481	RP11-474G23.1
-0.0170191274148	0.204	0.182	PNO1
-0.0734602488842249	0.41	0.39	PPP3R1
-0.0811366127311221	0.108	0.138	CNRIP1
-0.219999816173476	0.088	0.191	PLEK
0.00134550817399537	0.309	0.262	FBXO48
-0.0432660809966035	0.424	0.378	APLF
-0.0367285097636695	0.049	0.064	PROKR1
-0.568172074329589	0.311	0.49	ARHGAP25
-0.00794825907958234	0.013	0.016	BMP10
-0.0147247919484786	0.016	0.025	GKN2
-0.000375489632751653	0.011	0.009	GKN1
-0.136071803820631	0.445	0.399	ANTXR1
0.0199574562369728	0.301	0.24	GFPT1
0.00892024534694275	0.275	0.229	NFU1
-0.143717630204951	0.613	0.587	AAK1
0.271368871451314	0.744	0.584	ANXA4
0.0478781718647974	0.314	0.239	GMCL1
-0.00877279134611814	0.093	0.084	SNRNP27
-0.0103415442539818	0.485	0.423	MXD1
-0.00940088107626537	0.008	0.014	AC019206.1
-0.00583226911039493	0.022	0.023	ASPRV1
0.00722508820490508	0.285	0.236	PCBP1
0.0121952056338013	0.471	0.4	C2orf42
0.0175937188953086	0.269	0.221	TIA1
-0.0142005790621322	0.216	0.191	PCYOX1
-0.00303351583240094	0.198	0.168	SNRPG
-0.000451592446020166	0.176	0.147	FAM136A
0.39192318811164	0.668	0.405	TGFA
0.148465551801727	0.416	0.259	ADD2
-0.036337349271748	0.047	0.064	FIGLA
-0.0145159518786355	0.035	0.038	CLEC4F
-0.0231426108038525	0.024	0.037	CD207
0.00784837147959241	0.181	0.144	VAX2
-0.0678616122916164	0.154	0.166	ATP6V1B1
-0.0355870133901461	0.418	0.372	AC007040.11
-0.00960826179146482	0.194	0.17	ANKRD53
0.00473453430017109	0.202	0.168	TEX261
-0.137743061237114	0.294	0.317	NAGK
-0.00512224517743542	0.219	0.188	MCEE
-0.00448601587947295	0.214	0.183	MPHOSPH10
0.0681037538249513	0.358	0.268	PAIP2B
-0.0286354139588477	0.396	0.345	ZNF638
0.0166370145035242	0.603	0.493	DYSF
0.0131040504820779	0.193	0.143	CYP26B1
0.0939245294573257	0.213	0.117	SPR
0.15774715803576	0.361	0.196	EMX1
-0.130190004955551	0.54	0.506	SFXN5
0.345753854806071	0.643	0.396	RAB11FIP5
-0.0102134068502913	0.051	0.051	NOTO
-0.00291181288338577	0.196	0.167	SMYD5
0.0202145133170492	0.364	0.298	PRADC1
0.0112757480935912	0.381	0.318	CCT7
-0.0944040794216064	0.172	0.192	FBXO41
-0.0317237998586647	0.056	0.067	EGR4
0.0186365235697186	0.409	0.336	ALMS1
0.131474295049018	0.159	0.041	NAT8
0.00908313311425976	0.178	0.145	TPRKB
0.00960248673424227	0.145	0.115	DUSP11
0.0109006952715685	0.037	0.022	C2orf78
-0.0226025039149332	0.231	0.206	STAMBP
-0.0220686148134436	0.097	0.095	ACTG2
-0.0793635895800734	0.236	0.241	DGUOK
-0.261766316013456	0.456	0.498	TET3
-0.0161026922552913	0.164	0.148	BOLA3
-0.0394263333577574	0.247	0.231	MOB1A
-0.135082299232027	0.177	0.232	MTHFD2
-0.0416700915106002	0.316	0.278	RP11-287D1.3
-0.0474320876823769	0.276	0.248	SLC4A5
-0.0242949349067899	0.202	0.18	DCTN1
-0.0206417434691923	0.253	0.227	C2orf81
0.0206458652677572	0.196	0.153	WDR54
0.303408992288547	0.479	0.245	RTKN
-0.00792516955815747	0.282	0.242	INO80B
0.011087833565535	0.455	0.384	INO80B-WBP1
0.0162656938915165	0.351	0.288	WBP1
-0.00103719018146992	0.161	0.136	MOGS
0.000404888831075756	0.142	0.121	MRPL53
0.00139781283102713	0.366	0.312	CCDC142
-0.0041439074334258	0.279	0.238	TTC31
0.0501281101107077	0.23	0.16	LBX2
0.0353072827464155	0.256	0.195	PCGF1
-0.0454917780900083	0.041	0.067	TLX2
-0.0232801010983149	0.051	0.058	DQX1
0.0220973422637592	0.324	0.264	AUP1
0.0259986262892282	0.328	0.266	HTRA2
-0.038703382983736	0.3	0.276	LOXL3
-0.0250135333847905	0.265	0.241	DOK1
-0.148007586430728	0.174	0.222	M1AP
0.072245071451228	0.301	0.209	SEMA4F
0.270284054880341	0.59	0.37	HK2
-0.0366519121486605	0.209	0.195	POLE4
-0.0459570429596082	0.207	0.194	TACR1
0.366576270004476	0.511	0.234	EVA1A
-0.00659259003448351	0.181	0.155	MRPL19
-0.00459670056908051	0.227	0.191	GCFC2
0.00481389935354528	0.017	0.01	REG3G
0.0107160373687808	0.019	0.008	REG1B
0.02874739638332	0.041	0.013	REG1A
0.00243268129375647	0.015	0.01	REG3A
-0.00967827481451972	0.042	0.041	LRRTM1
0.0408132297587894	0.277	0.208	SUCLG1
0.0624948110472042	0.471	0.358	DNAH6
-0.100243389478889	0.559	0.502	TRABD2A
-0.0118244122982336	0.01	0.018	AC022210.1
0.0903543735715462	0.304	0.208	TMSB10
-0.0213578157251421	0.398	0.351	KCMF1
0.0529175105958927	0.571	0.448	TCF7L1
-0.0178776135304025	0.278	0.243	TGOLN2
-0.00162214944547306	0.264	0.221	RETSAT
-0.015350741636382	0.312	0.268	ELMOD3
-0.0150712409619739	0.42	0.364	CAPG
0.0536089594587674	0.425	0.339	SH2D6
0.0105447556996947	0.332	0.278	MAT2A
-0.0548153024825153	0.259	0.248	GGCX
-0.0286785654096959	0.315	0.283	VAMP8
-0.00455459173032484	0.018	0.019	AC016753.1
0.0249507266236638	0.265	0.208	VAMP5
0.0305960616802148	0.233	0.178	RNF181
0.0502222075834742	0.304	0.23	TMEM150A
0.033069440626216	0.511	0.428	USP39
0.0160438255017195	0.172	0.135	C2orf68
-0.0529094478986416	0.11	0.122	SFTPB
-0.0462432289530777	0.057	0.074	GNLY
0.201266703147101	0.429	0.269	ATOH8
-0.18985639445072	0.305	0.347	ST3GAL5
-0.0830963822293762	0.564	0.518	POLR1A
0.0152919953178637	0.27	0.218	PTCD3
0.0245561093012851	0.371	0.302	IMMT
-0.00843701996175758	0.111	0.1	MRPL35
0.0906623906425036	0.399	0.283	REEP1
0.0475148263463455	0.441	0.355	KDM3A
-0.0366376958434552	0.265	0.241	CHMP3
-0.000187553616117109	0.571	0.492	RNF103-CHMP3
0.0372933299159805	0.299	0.232	RNF103
-0.0273284058219455	0.162	0.154	RMND5A
-0.22447130793117	0.117	0.185	CD8A
-0.102494725369347	0.094	0.125	CD8B
-0.00151939942429749	0.014	0.013	RGPD1
-0.000254232094056778	0.002	0.001	PLGLB1
0.000759355401654121	0.002	0.001	PLGLB2
-0.00354788081020786	0.01	0.011	RGPD2
0.00797209442687785	0.248	0.204	KRCC1
0.131748646584896	0.21	0.09	SMYD1
-0.012991908608059	0.026	0.028	FABP1
0.316584452747346	0.399	0.16	THNSL2
-0.00954597882033582	0.029	0.031	FOXI3
-0.00105321246188466	0.015	0.013	TEX37
0.0358307163293733	0.49	0.401	EIF2AK3
0.0111085210453205	0.395	0.325	RPIA
0.00536629411548561	0.064	0.048	RP11-407P15.2
0.028318432353931	0.103	0.065	TEKT4
0.00840038457218395	0.27	0.194	MAL
0.00791458598867256	0.246	0.199	MRPS5
0.0347928514052724	0.319	0.25	ZNF514
0.0258971688450821	0.236	0.179	ZNF2
0.146391306099387	0.331	0.195	AC092835.2
0.0390448943815593	0.183	0.122	PROM2
0.33794013709016	0.59	0.345	KCNIP3
0.0166268880007694	0.208	0.162	FAHD2A
-0.000402632131926398	0.003	0.003	TRIM43
-0.024032596331093	0.132	0.128	ANKRD36C
-0.00795189032708696	0.045	0.042	GPAT2
-0.0218086909171858	0.134	0.124	ADRA2B
-0.0661004548987097	0.077	0.103	ASTL
-0.188044324029688	0.13	0.216	DUSP2
-0.0198909565531349	0.341	0.299	STARD7
-0.0318559736818778	0.474	0.423	TMEM127
-0.0241758739841193	0.335	0.299	CIAO1
-0.0199466215266884	0.21	0.189	SNRNP200
-0.0769205534894482	0.041	0.084	ITPRIPL1
-0.0346472173248674	0.304	0.275	NCAPH
0.103085059179436	0.326	0.214	NEURL3
-0.177004605379829	0.26	0.307	ARID5A
0.0147684533833315	0.375	0.307	KANSL3
-0.06839018366135	0.201	0.204	FER1L5
-0.000873288328597954	0.267	0.222	LMAN2L
-0.00372927326083994	0.462	0.393	CNNM4
0.0290237208101	0.356	0.284	CNNM3
-0.0812596325864366	0.368	0.35	ANKRD23
-0.0700026453466553	0.341	0.321	ANKRD39
0.0190704622337052	0.292	0.244	SEMA4C
-0.318371520158058	0.344	0.433	FAM178B
-0.0138846114447632	0.045	0.049	FAHD2B
-0.0265225790938812	0.179	0.169	ANKRD36
0.0042301776118088	0.117	0.097	ANKRD36B
-0.0173169661824928	0.209	0.187	COX5B
-0.00684410266862867	0.334	0.285	ACTR1B
-0.0185222792691875	0.369	0.321	LINC01125
-0.13248869339332	0.109	0.152	ZAP70
-0.0639590720108465	0.507	0.463	TMEM131
-0.114614770714124	0.289	0.295	VWA3B
-0.0150341354807397	0.134	0.114	CNGA3
-0.447291495178998	0.442	0.546	INPP4A
-0.0106497760777273	0.174	0.155	COA5
-0.0187986192331805	0.167	0.154	UNC50
-0.180657048804557	0.415	0.432	MGAT4A
-0.0905688234205652	0.425	0.398	KIAA1211L
0.0155762867829643	0.482	0.402	TSGA10
0.0233503682918954	0.31	0.245	C2orf15
0.166993916864977	0.628	0.481	RP11-111H13.1
0.0211548017208683	0.205	0.159	LIPT1
0.0213898960202252	0.328	0.265	RP11-38C17.1
0.00332761484451841	0.164	0.135	MITD1
0.00733448815394419	0.159	0.128	MRPL30
0.0121259232641906	0.037	0.021	LYG2
0.127966108004924	0.168	0.058	LYG1
0.050589768437007	0.382	0.3	TXNDC9
0.0444001311400876	0.414	0.331	EIF5B
-0.00689209823328096	0.436	0.375	REV1
0.062608010765921	0.19	0.118	LONRF2
-0.0236070545959607	0.125	0.117	CHST10
-0.00324970790825625	0.028	0.026	NMS
-0.000552560931877999	0.361	0.308	PDCL3
0.107627643227925	0.502	0.357	NPAS2
-0.00857664427363053	0.235	0.205	RPL31
0.208414637810083	0.816	0.669	TBC1D8
0.0972921412779473	0.401	0.29	CNOT11
-0.0618979833849998	0.357	0.333	RNF149
-0.0571157450343744	0.147	0.155	CREG2
-0.131746590819557	0.176	0.219	RFX8
-0.0798197926743892	0.546	0.499	MAP4K4
0.0709500633213759	0.336	0.248	IL1R2
0.22714983300138	0.616	0.42	IL1R1
0.094786710825435	0.42	0.301	IL1RL2
-0.0141183613740564	0.074	0.07	IL1RL1
-0.0377120606452918	0.243	0.214	IL18R1
-0.0690068435791887	0.091	0.114	IL18RAP
-0.0249372937531057	0.147	0.134	SLC9A4
-0.0351556730909196	0.169	0.157	SLC9A2
0.00355053236701169	0.142	0.114	MFSD9
0.0047648830798277	0.243	0.196	TMEM182
0.29820627294334	0.351	0.11	POU3F3
-0.0040840105077577	0.28	0.236	MRPS9
0.0150881359897258	0.029	0.012	GPR45
-0.0315885135979944	0.268	0.242	TGFBRAP1
0.0010801871660904	0.127	0.107	C2orf49
0.148454840687585	0.447	0.283	FHL2
0.170404969299085	0.699	0.542	NCK2
-0.0227574003156405	0.043	0.05	C2orf40
-0.238245510294737	0.457	0.476	UXS1
-0.00799137961938163	0.021	0.024	RGPD3
0.00774521438708148	0.171	0.126	ST6GAL2
-0.00131673425887036	0.014	0.012	RGPD4
-0.00843346873805745	0.032	0.031	SLC5A7
0.00502122561822241	0.044	0.033	SULT1C3
0.0425793102348198	0.181	0.116	SULT1C2
0.193476228297652	0.248	0.088	SULT1C4
-0.00686727415681598	0.264	0.224	GCC2
-0.323124669403087	0.547	0.593	LIMS1
-0.0920459262477024	0.175	0.207	RANBP2
-0.0492650475967926	0.184	0.182	CCDC138
0.037752193890908	0.354	0.258	EDAR
-0.0664848167844136	0.726	0.641	SH3RF3
0.00759941533598525	0.023	0.014	AC109344.1
0.177818447557184	0.499	0.329	SEPT10
0.144423614838381	0.375	0.235	SOWAHC
0.000873008746234586	0.007	0.005	RGPD5
-8.62605426629707e-06	0	0	LIMS3
0.393418417216688	0.444	0.163	MALL
0.00797771295808569	0.177	0.138	NPHP1
-0.00278567779233464	0.085	0.073	LINC00116
-0.000111972290657555	0.003	0.003	AC108938.5
0.000112016744736471	0	0	LIMS4
-0.000451254072399041	0.002	0.002	RGPD6
0.000568708363363257	0.254	0.208	BUB1
0.215787354352781	0.709	0.535	ACOXL
0.00845122564731948	0.477	0.399	BCL2L11
0.0030856960567337	0.179	0.146	ANAPC1
-0.102310304522783	0.571	0.488	MERTK
0.0285389913682106	0.515	0.437	TMEM87B
-0.0939566704750648	0.162	0.179	FBLN7
-0.0281755160430495	0.192	0.176	ZC3H8
0.0174152578587606	0.327	0.27	ZC3H6
-0.0173755553063405	0.058	0.061	RGPD8
-0.039824911345648	0.277	0.257	TTL
0.0241469080218754	0.25	0.194	POLR1B
0.0181195414170354	0.27	0.218	CHCHD5
-0.0770176772657293	0.311	0.304	SLC20A1
-0.123957668613393	0.131	0.181	NT5DC4
-0.0173055698802434	0.234	0.204	CKAP2L
-0.017204214660129	0.021	0.031	IL1A
-0.00216833914072843	0.072	0.061	IL1B
-0.020892948782671	0.027	0.035	IL37
-0.0106914113012921	0.029	0.031	IL36G
-0.00121387661880287	0.009	0.008	IL36A
-0.00919463553876901	0.058	0.054	IL36B
-0.0034697449354984	0.025	0.022	IL36RN
0.00102917072099064	0.04	0.031	IL1F10
-0.134367938889417	0.085	0.146	IL1RN
0.0804160625077184	0.552	0.434	PSD4
0.466269741216895	0.786	0.496	PAX8
0.00964847431803226	0.052	0.037	CBWD2
-0.00213296373370226	0.008	0.009	FOXD4L1
0.00381815786625538	0.102	0.082	RABL2A
-0.0256530772287961	0.282	0.252	SLC35F5
-0.023788125472768	0.414	0.366	ACTR3
-0.0240918510446837	0.18	0.164	DDX18
-0.0163284653251569	0.384	0.325	CCDC93
0.140798515838046	0.344	0.207	INSIG2
0.0195671377024068	0.066	0.04	EN1
-0.19755697522923	0.129	0.202	MARCO
-0.00358179535912347	0.024	0.022	C1QL2
0.126524945231107	0.344	0.229	STEAP3
-0.0556457715397251	0.335	0.31	C2orf76
0.0202264953640447	0.276	0.221	DBI
0.347066447088536	0.473	0.22	TMEM37
0.285139284229712	0.56	0.324	SCTR
0.0858966544714013	0.357	0.234	CFAP221
0.0103435875688069	0.2	0.159	TMEM177
-0.120425773072621	0.424	0.41	PTPN4
-0.0422737260877494	0.362	0.326	EPB41L5
0.0385976536030726	0.24	0.177	TMEM185B
0.0614695348869998	0.532	0.426	RALB
-0.00114529936688149	0.008	0.007	AC012363.1
-0.00133244642968289	0.093	0.075	INHBB
-0.0358452891779757	0.56	0.446	GLI2
0.0885729763283107	0.496	0.342	TFCP2L1
0.107754632991987	0.732	0.617	CLASP1
0.0160515363018539	0.323	0.265	NIFK
0.00679453746910796	0.455	0.382	TSN
-0.126979229253485	0.289	0.297	GYPC
0.0137191988455865	0.043	0.024	AC114783.1
0.314505608669509	0.759	0.569	BIN1
-0.0344896027719158	0.115	0.117	CYP27C1
-0.0397894638589157	0.157	0.153	ERCC3
0.0360257963196473	0.482	0.397	MAP3K2
-0.0418053359795862	0.1	0.112	PROC
0.115134553974079	0.467	0.341	IWS1
-0.0831227085215808	0.316	0.296	MYO7B
-0.106838727472059	0.24	0.241	LIMS2
-0.0206164002840639	0.094	0.089	GPR17
-0.00897545750038731	0.459	0.397	WDR33
-0.00525436394872503	0.241	0.204	SFT2D3
-0.0193126380321288	0.185	0.166	POLR2D
0.0127200851905908	0.202	0.163	AMMECR1L
-0.0260709589646529	0.481	0.423	SAP130
-0.0487814681816087	0.272	0.252	UGGT1
-0.150736700995886	0.425	0.418	HS6ST1
-0.00625076229545375	0.01	0.013	RAB6C
-0.000825450612736988	0.012	0.011	POTEF
0.0255330531016007	0.069	0.043	CCDC74B
0.0423784583142075	0.391	0.304	SMPD4
0.015309354801127	0.316	0.254	MZT2B
0.00181058157874035	0.022	0.016	TUBA3E
0.0176484882718871	0.358	0.296	CCDC115
0.0127658739065662	0.361	0.301	IMP4
-0.00882940261140608	0.412	0.349	PTPN18
5.74110109843743e-06	0.003	0.003	POTEI
-4.01786438889425e-05	0	0	CFC1B
-0.000229548999401501	0	0	AC013269.5
-0.000955364832218421	0.003	0.003	TISP43
-0.000565094749212318	0.003	0.003	CFC1
-0.00114892961474917	0.007	0.006	POTEJ
0.0668776259089102	0.14	0.078	GPR148
0.0188197285383734	0.087	0.061	AMER3
-0.0516684857639147	0.373	0.327	ARHGEF4
0.0546526594180535	0.366	0.28	FAM168B
-0.035523334208063	0.414	0.365	PLEKHB2
7.74477598489143e-05	0.008	0.007	POTEE
-0.00186812518594065	0.008	0.009	WTH3DI
0.216277276977912	0.436	0.261	MZT2A
0.0892299221639585	0.092	0.025	TUBA3D
0.0147265469137496	0.092	0.068	CCDC74A
-0.00988744799417436	0.078	0.071	ANKRD30BL
0.265821132846577	0.579	0.362	GPR39
-0.00232599563339866	0.129	0.105	LYPD1
-0.247883166238959	0.665	0.651	MGAT5
-0.0859536089875917	0.507	0.458	TMEM163
0.252949830643463	0.359	0.156	ACMSD
0.0368365812163581	0.439	0.356	CCNT2
-0.0267996673747813	0.145	0.134	MAP3K19
-0.0478615746800081	0.29	0.266	RAB3GAP1
-0.0349242858236766	0.538	0.474	ZRANB3
-0.0519878920506487	0.474	0.426	R3HDM1
-0.0126374157567486	0.316	0.274	UBXN4
-0.0473036628036618	0.138	0.139	LCT
-0.0440503467085585	0.209	0.201	MCM6
0.259786235717683	0.497	0.302	DARS
-0.0419611774785943	0.301	0.263	CXCR4
0.0449828616068989	0.215	0.153	HNMT
0.0420879735716643	0.329	0.252	SPOPL
-0.0398184547716464	0.158	0.151	NXPH2
-0.0877102888533369	0.261	0.262	KYNU
-0.0823206673856847	0.585	0.531	GTDC1
0.142329142302149	0.673	0.503	ZEB2
-0.0253983722369056	0.298	0.263	ACVR2A
0.0188575633849533	0.42	0.345	ORC4
0.133718145041026	0.658	0.519	MBD5
-0.0292385893992191	0.463	0.408	EPC2
-0.158436496000719	0.293	0.318	KIF5C
-0.116205129908277	0.216	0.233	LYPD6B
0.0361461217278668	0.29	0.208	LYPD6
0.0299334219130121	0.199	0.149	MMADHC
0.310563292582601	0.467	0.218	RND3
0.0302619165279762	0.199	0.146	RBM43
-0.0218604997404501	0.14	0.13	NMI
0.164392686309223	0.194	0.057	TNFAIP6
0.00291171453342398	0.293	0.24	RIF1
-0.0106426696715342	0.296	0.252	NEB
-0.0337469889151344	0.269	0.244	ARL5A
-0.196967870350529	0.421	0.437	CTD-2021K4.1
-0.28179551798043	0.419	0.463	CACNB4
0.0117762738477935	0.331	0.273	STAM2
-0.117588850453668	0.721	0.61	FMNL2
0.0387609421725776	0.488	0.401	PRPF40A
0.0364095149392053	0.48	0.394	ARL6IP6
0.00725261388319161	0.084	0.067	RPRM
0.149689869231509	0.337	0.187	KCNJ3
-0.0301425592707649	0.534	0.477	NR4A2
-0.0606739460848542	0.423	0.384	GPD2
0.00176744385302446	0.124	0.098	GALNT5
-0.0240492864756892	0.048	0.058	ERMN
-0.459630379801295	0.188	0.376	CYTIP
-0.0550435602344634	0.16	0.166	ACVR1C
0.246119522467283	0.651	0.453	ACVR1
0.380773215231523	0.742	0.507	UPP2
0.188081944360692	0.589	0.419	CCDC148
0.166569508048294	0.599	0.432	PKP4
0.00112109345418637	0.008	0.006	AC005042.1
0.018451016820452	0.158	0.117	DAPL1
0.0939137123225615	0.702	0.564	TANC1
0.0188618259598122	0.391	0.319	WDSUB1
-0.0777280187038856	0.442	0.407	BAZ2B
-0.058534631927333	0.333	0.312	MARCH7
-0.110679521210264	0.093	0.148	CD302
-0.267194237185319	0.263	0.357	LY75-CD302
-0.17929313108475	0.204	0.269	LY75
-0.0232002755269679	0.245	0.216	PLA2R1
0.389919142252481	0.739	0.46	ITGB6
-0.232314978792842	0.556	0.57	RBMS1
-0.0638975961451594	0.373	0.344	TANK
0.00284122317284624	0.242	0.198	PSMD14
-0.0305777991760707	0.06	0.069	TBR1
0.148173982221143	0.429	0.272	DPP4
0.0038017430622366	0.026	0.019	GCG
-0.00095167611081845	0.133	0.107	FAP
-0.00102821394526909	0.232	0.193	IFIH1
0.0141484801525822	0.408	0.337	GCA
-0.0519808503698732	0.356	0.306	KCNH7
0.314565381928184	0.446	0.207	FIGN
0.189719120370306	0.406	0.226	GRB14
0.226788777657567	0.598	0.379	COBLL1
-0.0314651513937349	0.153	0.14	SLC38A11
-0.0112769543346198	0.14	0.122	SCN3A
-0.0206703837601512	0.176	0.155	SCN2A
0.00989716308150351	0.311	0.245	CSRNP3
-0.0955043415673664	0.101	0.142	GALNT3
0.142859353186341	0.458	0.318	TTC21B
-0.0261760477049138	0.167	0.149	SCN1A
0.266422312155343	0.409	0.206	SCN9A
-0.0142678872765375	0.1	0.09	SCN7A
-0.0514439120718194	0.273	0.249	XIRP2
0.00239032559260402	0.013	0.009	B3GALT1
0.183330551741075	0.65	0.508	STK39
-0.126023109676592	0.557	0.519	CERS6
0.0822211067269155	0.286	0.177	NOSTRIN
0.0383142897120696	0.252	0.18	SPC25
-0.0012924813081222	0.015	0.014	G6PC2
-0.0235937814055684	0.17	0.149	ABCB11
0.0784691970345445	0.218	0.138	DHRS9
0.368139998630191	0.593	0.322	LRP2
-0.0482427027943946	0.133	0.14	BBS5
-0.0596332092300016	0.151	0.161	RP11-724O16.1
-0.0140031167326473	0.025	0.031	KLHL41
-0.0220841177383704	0.155	0.145	FASTKD1
-0.0396735035739097	0.198	0.188	PPIG
0.00396286146337466	0.216	0.174	CCDC173
0.0207581362719075	0.174	0.131	PHOSPHO2
-0.0180356945279693	0.322	0.275	KLHL23
0.00334975399917559	0.197	0.161	SSB
